ArticleName,ArticleLink
SIMBA: Labor Distribution Workflow Audit Report,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c1c42c07dbbc70107fb5266e1396192e
Canvas LTI: WileyPLUS NextGen,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f6f5e3091b42fb007746766dcc4bcb80
CRCS: Edit User Preferences in Curriculum,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=42e976f51b58281413b599ba234bcbf7
Telephony - Bluetooth enabled on Cisco Phone Sets,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a4c94c851b4ea45013b599ba234bcb98
PASS: Use a Subfolder and UMG to Give a Diﬀerent Group of Users Access to Certain Content,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0bae40021b758cd440a242a2cd4bcb39
Teams Voice Use Cases,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=15820158dbfef0106ff9e1f5ca961986
Penn State Labs macOS computers will require users printing to authenticate.,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=74e772241b88c09c7746766dcc4bcb04
Canvas: Student Overview,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b3e378101bb5b3c4dce996c4bd4bcbeb
Canvas LTI: AddCourseAdmin,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0312875a1bcaff407746766dcc4bcb3c
Manually Configure Windows 10 to connect to Penn State Wi-Fi,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=392729461bd93c5413b599ba234bcb9e
ServiceNow: How IT staﬀ can view the IT Knowledge Base,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=adeca285db43b4149cde83aa1396193a
Zoom/Kaltura Comparison Chart,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cfc7e114db4170502c4f9e74f39619f2
Canvas: How to Add and Enable Grading Schemes,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fcd3ebc51b02f30cec6a7661cd4bcb7a
Data Warehouse: Enrollment Data (enrollment),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2efde388dbdd63804222778ebf961912
Oﬀice 365 Outlook Calendar: Trouble Receiving Extraneous Messages,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=386bbf81dbdb505029b24a28139619bb
Assessment Management System (AMS): Nuventive Improve,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7b6a0a951b8788d87746766dcc4bcbe7
CSRS: Administrative Staﬀ Manual,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dc2fb2b91b1c281413b599ba234bcb39
Oﬀice 365 Outlook: Quarantined Email Messages,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ee99fbc1db5b505029b24a2813961980
Canvas: Moving and Configuring the Total Column in the Gradebook,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1a11685e1bb93784ec6a7661cd4bcbff
Oﬀice365: Forms Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=822bbe2adbcf43c44222778ebf9619bc
SIMBA: Travel Advance (SAP Concur),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=10a3818ddb78f0d02c4f9e74f3961971
How to change your campus,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2a9b11484fe3aec00d803285f110c754
PASS: Request Departmental Web Host,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=66ad1bfbdb7be45029b24a28139619cb
"2FA: Enroll my Admin, Service, or Alternate Penn State User ID in Two-Factor Authentication",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7e3b0fa3db62a0907fb5266e13961961
Box: Inviting Collaborators(within Penn State) who don't have Box accounts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=990715b51b1670d01b31113fad4bcb41
Canvas: Check for Confidential Students,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=df1899c31bf2cc54ec6a7661cd4bcb45
SIMBA: Display an Internal Order,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=181a1bc0dbd2acd029b24a28139619ee
ORIS-SIMS: IAF Email Schedule,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a653d8c6dbe23c549cde83aa139619c4
Microsoft Teams: Create a Team for your Course and Invite Students,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cc0f1bf1db90285829b24a2813961921
VM Hosting: Add Your Own Networks to the Portal,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fde778ac1bf9e01013b599ba234bcb04
Canvas: Discussion Forum Downloading Alternatives,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=115f6246dbe060102c4f9e74f39619cf
Vasco Token Error Message: Invalid Digipass Key,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d7ed934d1b8bb308ec6a7661cd4bcb23
Zoom: What to do Following a Zoom-Bombing Incident,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3e798ded1bf26810108915ff034bcb66
How Do I Get a Vasco(Digipass) Token?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=61a995aadbbfd41829b24a281396190e
Box: Who can change the owner of a Box folder?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a32764bc1bd2c41040a242a2cd4bcbf8
Oﬀice365: Sway Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=edba3ae2dbcf43c44222778ebf96198f
Data Warehouse: ERS Data (ers),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=047e9373db01eb404222778ebf961967
Adobe: Electronic Signatures in Acrobat DC,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=44e46cc61bbf245013b599ba234bcbe1
How do I access other PASS department directories on the TLT Linux Cluster?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6cc5a852db97a01429b24a28139619ed
Data Warehouse: IRR Data Access (Institutional Research Repository),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b29b14be1b9fc058ec6a7661cd4bcbc2
PASS: Request Departmental File Space,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4893c49fdb17205429b24a28139619e7
Oﬀice365: Excel Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8f0772a6dbcb43c44222778ebf9619ac
Canvas LTI: LoudCloud,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0c8c83dd1b42ff007746766dcc4bcbe9
Oﬀice365: PowerPoint Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4148b2e6db0f43c44222778ebf9619cc
Canvas: Filter Conversations and Notifications in Email,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7504dc991be0241813b599ba234bcb5c
OOE: CJPT_Budget Tool User Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c17f3c321b3f08107746766dcc4bcbc5
OOE: Managing Agents in Cisco Finesse Queues,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cd60a9a61b74009440a242a2cd4bcb39
Telephony - Remote use of VoIP Phone Sets,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2034d57fdb3e20d0816667e813961978
2FA: What is Duo Mobile Push?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=22b3f0bcdbb830d02c4f9e74f3961950
SIMBA: Business Process for Correcting Charges on Suspense General Ledger Accounts after Payroll P osts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62594263dbfb24907fb5266e1396192e
Managing Releases in ServiceNow: Backlog Management,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c34d615d1b0fc4d87746766dcc4bcbe1
Oﬀice 365: Create and activate automatic replies in the Outlook mobile app for Android,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f8e3c7b6db6a58d89cde83aa13961962
Kaltura: How to Get Zoom Transcripts in Kaltura My Media,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=114cc54d1b6eb054108915ff034bcbbb
GlobalProtect Remote Access VPN - Agent connection and authentication timers,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=154b9bf4db58781429b24a28139619f1
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 1 Begin the Pro posal Creation Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1950cf9a1b20e05013b599ba234bcbe7
Box Drive: Mark for Oﬀline,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=563e660fdb9563c44222778ebf9619ed
CRCS: Edit Site Theme in Curriculum,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5e2183121b60e05013b599ba234bcbe8
PASS: Departmental PASS Quota Notifications,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=84a612b2db196b844222778ebf961937
Can I return my Software at Penn State order?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fd399d84dba7105429b24a28139619e6
Do you oﬀer full versions of the Windows operating system?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1f3e0701db0da8d029b24a28139619da
How to use Files as a student in Canvas,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4c77acc01bf1bb84dce996c4bd4bcb70
"Changes to roomgear for Apple iOS 14, iPadOS 14, TV OS 14, and Watch OS 7",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=84028ae9dbdf9c502c4f9e74f3961905
Data Warehouse: Pay and Eﬀort Data (payeﬀort),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9ac0d02f1b264cd0f29e748edc4bcbd0
UMG: Add or Replace Members of a User Managed Group by Importing a Text File,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9edf2f171be1c490d4eeea0dad4bcb07
Canvas: Download a Student Roster and Reformat in Excel,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cf02a3cd1b4eb30cec6a7661cd4bcbc3
2FA: I'm in India and I'm Not Receiving Authentication Phone Calls or SMS Text Messages,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=15641d471bdfcc587746766dcc4bcb01
SIMBA: Functional Area Definitions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=63648981dbb8f0d02c4f9e74f39619fe
Where can I find support for my Microsoft software?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=de133e86db5f189029b24a2813961994
Support can be found on Microsoft's support page: ,http://support.microsoft.com/
ServiceNow Incident Management Training,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f49ffc0f1b4334541b31113fad4bcb80
SIMBA: Asset Disposal Types,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=431e4fa2db4b60502c4f9e74f3961992
ORIS Managed Systems: SIMS Budgets GL Release,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3bd4909c1b8070d013b599ba234bcb2d
SIMBA: Delete Parked Document,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8177f4dddbb7e4107fb5266e13961954
SIMBA: Daily Transaction Overview,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=eb33b851db77e4107fb5266e1396194c
Data Warehouse: Connecting From Oﬀ Campus,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=35c39bf7db45ab404222778ebf961999
2FA: Requirements for Using an Apple Watch for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=73a704a11b0d44107746766dcc4bcbf1
SIMBA: Correcting Payroll Charges on Suspense Cost Center after Payroll Posts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ea25ca23dbbfe05029b24a2813961931
"Solstice configuration and install on Windows 10 workstations, firewall group policy settings.",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3aa3e9341bf60050ec6a7661cd4bcb50
Canvas Guides and Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=492f16301b59fbc840a242a2cd4bcbde
Canvas: Links to Printable Web Addresses (URLs) in Pages,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6472fe31db296c907fb5266e1396198b
ORIS - SIMS: How to request a SIMS user account?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=731c7ee2dbcaa89029b24a281396199e
Zoom Meeting ownership Transfers,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a2dbeb801b333f807746766dcc4bcb9e
Do you sell a version of Oﬀice or Windows for employee personal use?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d77f0b49db0da8d029b24a2813961914
IST - Connecting to WinLabs in a Browser,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=139a87c9db81ac107fb5266e139619c5
"As a student, why am I not eligible to buy certain software?",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2a789508db67105429b24a281396196d
Qualtrics: Creating a Survey,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4e6c3c7fdb84fc542c4f9e74f396192e
Oﬀice365: Planner Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7dbb72eedbcf43c44222778ebf9619cd
Data Warehouse: Student Course Data (student),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7fa33b88db55a3804222778ebf9619d5
Canvas: View and Print Your Add/Drop Report,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a759790b1b7e4094ec6a7661cd4bcb1f
CSRS: Dean/Department Head Manual,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c95abe791b58281413b599ba234bcbc8
Cable TV - Xfinity XR2 - Remote Control Instructions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a7041faadb3060147fb5266e13961904
PASS: Setting Permissions on the Linux Cluster (lxcluster.tlt.psu.edu),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e227efbedb1728147fb5266e13961932
ServiceNow Service Catalog Changes,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=05d74bc1dbf698dc9cde83aa139619e9
"UMG: Sync or Re-Sync My UMG with Oﬀice 365, EAD, or the Penn State Directory (LDAP)",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=27bfe83d1b7d84d440a242a2cd4bcb90
CRCS: Submit a Proposal to Add an Undergraduate Major Program in Curriculum: 5 Objectives and Ju stification Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3173cbd61ba0e05013b599ba234bcbd6
SIMBA: Grant Closeout Process (non-ARL),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c8311d41dbfcf0d02c4f9e74f39619fa
SIMBA: Internal Service Request Supplier,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e6000d89db38f0d02c4f9e74f39619df
Zoom: Host a Zoom Meeting or Webinar Quick Start Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0d819ea7dbbfbc109cde83aa139619c5
SIMBA: Shop OnLion FAQs - Multi-year Orders,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=191bdcaadb4438147fb5266e13961910
Oﬀice365: Delve Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=942cbea2db0383c44222778ebf9619dd
iTwo - How to use Unions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c144cee31b1abf047746766dcc4bcb46
Honorlock: User Support Information,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f6c015591bb2b0501b31113fad4bcb5f
WebSSO: Protect multiple sites on one Apache Server – Apps Using Shibboleth SP and Azure SSO,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=65222225dba298189cde83aa13961969
CRCS: Submit a Proposal to Add a Non-Credit Certificate in Curriculum,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=75ff3e1a1b20e05013b599ba234bcba2
What are Software at Penn State's business hours?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bf47d984db27105429b24a281396198d
SIMBA: Labor Distribution Status Definitions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c3d48759db6ba4947fb5266e139619ca
Leveraging Course Capture in General Purpose Classrooms (GPCs),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d5551779dbc2d0109cde83aa139619ac
Why am I not eligible to buy certain software?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=efa55d8cdba3105429b24a28139619f4
SIMBA: myFunds Portal 1.0 Quick Start Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cc6f0585dbbcf0d02c4f9e74f396190f
SIMBA: Earmarked Funds Overview,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7be7df75db37241029b24a281396197c
Canvas: Accessible Tables,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b48b734adb9c90d87fb5266e1396190b
SIMBA: Assets Workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f16285c5db78f0d02c4f9e74f3961948
ServiceNow: Export to PDF does not include variables,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0e77acc91b23bf087746766dcc4bcb85
OOE: Add Host to FileMaker Pro,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7789268f1b1384987746766dcc4bcb88
SIMBA: Earmarked Funds Workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a30a8145db3cf0d02c4f9e74f396191f
ListServ - Advanced Topic - Auto-Delete Subscribers,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bdfe5ddfdb879cd89cde83aa139619c8
GlobalProtect Remote Access VPN: Non-PSU user is taken to the wrong sign-in screen.,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=eac03853dbf670d06ff9e1f5ca9619f3
Can I get a secure certificate for a domain that I own?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1c1bf84cdbfbb0d09cde83aa139619f9
SIMBA: Petty Cash Advanced Managed in SAP Concur (Athletics only),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bba6a5d5db7728107fb5266e1396191d
ORIS- SIMS: Strategic Information Management System,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d1fb0b6f1b5ff850108915ff034bcb26
Microsoft Teams: Hosting and Recording an Instant Meeting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=76b7c392dbb928502c4f9e74f3961936
Data Warehouse: Certificates Data (certificates),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8c052fbfdb05eb404222778ebf961914
